D;G;C;SC;P;CCIF;GLOSA
01;0;0;00;00;01.0.0.00.00;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS
01;1;0;00;00;01.1.0.00.00;ALIMENTOS
01;1;1;00;00;01.1.1.00.00;PAN Y CEREALES
01;1;1;01;00;01.1.1.01.00;ARROZ DE TODOS LOS TIPOS
01;1;1;01;01;01.1.1.01.01;ARROZ
01;1;1;02;00;01.1.1.02.00;PAN DE TODOS LOS TIPOS
01;1;1;02;01;01.1.1.02.01;PAN CORRIENTE A GRANEL
01;1;1;02;02;01.1.1.02.02;PAN ENVASADO
01;1;1;02;03;01.1.1.02.03;PAN ESPECIAL A GRANEL
01;1;1;02;04;01.1.1.02.04;OTROS TIPOS DE PANES N.C.P.
01;1;1;03;00;01.1.1.03.00;PASTAS SIN COCER DE TODOS LOS TIPOS
01;1;1;03;01;01.1.1.03.01;SPAGHETTI
01;1;1;03;02;01.1.1.03.02;ESPIRALES
01;1;1;03;03;01.1.1.03.03;CORBATAS
01;1;1;03;04;01.1.1.03.04;CABELLO DE ÁNGEL
01;1;1;03;05;01.1.1.03.05;PASTAS SECAS SIN RELLENO NO IDENTIFICADAS Y DE OTRO TIPO N.C.P.
01;1;1;03;06;01.1.1.03.06;PASTAS SECAS DE TODOS LOS TIPOS, CON RELLENO
01;1;1;03;07;01.1.1.03.07;PASTAS FRESCAS DE TODOS LOS TIPOS (CON O SIN RELLENO) O PREPARADA DE OTRA FORMA
01;1;1;04;00;01.1.1.04.00;MASAS DULCES, SALADAS Y OTROS PRODUCTOS DE PANADERÍA
01;1;1;04;01;01.1.1.04.01;GALLETA DULCE CON RELLENO
01;1;1;04;02;01.1.1.04.02;GALLETA DULCE SIN RELLENO
01;1;1;04;03;01.1.1.04.03;GALLETAS NO DULCES
01;1;1;04;04;01.1.1.04.04;GALLETAS NO IDENTIFICADAS Y DE OTRO TIPO
01;1;1;04;05;01.1.1.04.05;TORTAS Y MASAS DULCES GRANDES
01;1;1;04;06;01.1.1.04.06;PASTELES Y MASAS DULCES PEQUEÑAS O POR POCIÓN
01;1;1;04;07;01.1.1.04.07;MASAS DULCES PARA COCINAR Y MEZCLAS PARA REPOSTERÍA
01;1;1;04;08;01.1.1.04.08;PIZZAS CON INGREDIENTES LISTAS PARA HORNEAR
01;1;1;04;09;01.1.1.04.09;EMPANADAS SALADAS RELLENAS O CON AGREGADOS PARA COCINAR
01;1;1;04;10;01.1.1.04.10;MASAS SALADAS RELLENAS O CON INGREDIENTES PARA FREÍR U HORNEAR NO IDENTIFICADAS Y DE OTRO TIPO N.C.P.
01;1;1;04;11;01.1.1.04.11;PREPIZZA
01;1;1;04;12;01.1.1.04.12;OTRAS MASAS SALADAS SIN RELLENO Y SIN AGREGADOS PARA COCINAR N.C.P.
01;1;1;04;13;01.1.1.04.13;SNACK Y PRODUCTOS DE CÓCTEL
01;1;1;05;00;01.1.1.05.00;HARINA DE TRIGO Y OTROS CEREALES
01;1;1;05;01;01.1.1.05.01;HARINA DE TRIGO
01;1;1;05;02;01.1.1.05.02;HARINAS DE OTROS CEREALES
01;1;1;05;03;01.1.1.05.03;AVENA
01;1;1;05;04;01.1.1.05.04;CEREALES PARA EL DESAYUNO
01;1;1;05;05;01.1.1.05.05;CEREALES NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;2;00;00;01.1.2.00.00;CARNE
01;1;2;01;00;01.1.2.01.00;CARNE FRESCA, REFRIGERADA O CONGELADA
01;1;2;01;01;01.1.2.01.01;CARNE DE VACUNO CORTE ASIENTO
01;1;2;01;02;01.1.2.01.02;CARNE DE VACUNO CORTE LOMO VETADO
01;1;2;01;03;01.1.2.01.03;CARNE DE VACUNO CORTE  POSTA
01;1;2;01;04;01.1.2.01.04;CARNE DE VACUNO CORTE CARNE MOLIDA
01;1;2;01;05;01.1.2.01.05;CORTES DE CARNE DE VACUNO NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;2;01;06;01.1.2.01.06;CARNE DE CERDO CORTE CHULETA
01;1;2;01;07;01.1.2.01.07;CARNE DE CERDO CORTE COSTILLAR
01;1;2;01;08;01.1.2.01.08;CARNE DE CERDO CORTE PULPA
01;1;2;01;09;01.1.2.01.09;CORTES DE CARNE DE CERDO NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;2;01;10;01.1.2.01.10;CARNE MOLIDA DE PAVO
01;1;2;01;11;01.1.2.01.11;PECHUGA DE PAVO
01;1;2;01;12;01.1.2.01.12;TRUTRO DE PAVO
01;1;2;01;13;01.1.2.01.13;CORTES DE CARNE DE PAVO NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;2;01;14;01.1.2.01.14;PECHUGA DE POLLO
01;1;2;01;15;01.1.2.01.15;POLLO ENTERO
01;1;2;01;16;01.1.2.01.16;TRUTRO DE POLLO
01;1;2;01;17;01.1.2.01.17;CORTES DE CARNE DE POLLO NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;2;01;18;01.1.2.01.18;CARNE DE OTRAS AVES N.C.P.
01;1;2;01;19;01.1.2.01.19;CARNE DE CORDERO
01;1;2;01;20;01.1.2.01.20;CARNE FRESCA, REFRIGERADA O CONGELADA, NO IDENTIFICADAS Y DE OTRO TIPO N.C.P.
01;1;2;02;00;01.1.2.02.00;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES
01;1;2;02;01;01.1.2.02.01;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES DE VACUNO
01;1;2;02;02;01.1.2.02.02;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES DE CERDO
01;1;2;02;03;01.1.2.02.03;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES DE PAVO
01;1;2;02;04;01.1.2.02.04;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES DE POLLO
01;1;2;02;05;01.1.2.02.05;SUBPRODUCTOS Y MENUDENCIAS COMESTIBLES DE OTRO TIPO DE CARNE N.C.P.
01;1;2;03;00;01.1.2.03.00;CARNE SECA, AHUMADA, SALADA Y SUBPRODUCTOS ELABORADOS COMESTIBLES
01;1;2;03;01;01.1.2.03.01;VIENESAS TRADICIONALES
01;1;2;03;02;01.1.2.03.02;VIENESAS DE AVE
01;1;2;03;03;01.1.2.03.03;VIENESAS DE OTRO TIPO DE CARNE N.C.P.
01;1;2;03;04;01.1.2.03.04;OTROS EMBUTIDOS FRESCOS
01;1;2;03;05;01.1.2.03.05;EMBUTIDOS SECOS Y SEMISECOS
01;1;2;03;06;01.1.2.03.06;PATÉS Y PASTAS DE UNTAR
01;1;2;03;07;01.1.2.03.07;EMBUTIDOS COCIDOS, CECINAS Y FIAMBRES DE CERDO
01;1;2;03;08;01.1.2.03.08;EMBUTIDOS COCIDOS, CECINAS Y FIAMBRES DE PAVO
01;1;2;03;09;01.1.2.03.09;CECINAS NO IDENTIFICADAS Y DE OTRO TIPO DE CARNE N.C.P.
01;1;2;04;00;01.1.2.04.00;OTRAS CARNES CONSERVADAS O PROCESADOS Y PREPARADOS DE CARNE
01;1;2;04;01;01.1.2.04.01;HAMBURGUESAS DE VACUNO
01;1;2;04;02;01.1.2.04.02;HAMBURGUESAS DE AVE
01;1;2;04;03;01.1.2.04.03;HAMBURGUESAS DE CERDO
01;1;2;04;04;01.1.2.04.04;HAMBURGUESAS NO IDENTIFICADAS Y DE OTROS TIPOS DE CARNE N.C.P.
01;1;2;04;05;01.1.2.04.05;CROQUETAS, NUGGETS, APANADOS DE AVE
01;1;2;04;06;01.1.2.04.06;OTROS PROCESADOS DE CARNE DE VACUNO Y DE OTRO TIPOS N.C.P.
01;1;3;00;00;01.1.3.00.00;PESCADOS DE TODO TIPO
01;1;3;01;00;01.1.3.01.00;PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS
01;1;3;01;01;01.1.3.01.01;MERLUZA FRESCA, REFRIGERADA O CONGELADA
01;1;3;01;02;01.1.3.01.02;REINETA O PALOMETA DEL SUR FRESCA, REFRIGERADA O CONGELADA
01;1;3;01;03;01.1.3.01.03;SALMÓN FRESCO, REFRIGERADO O CONGELADO
01;1;3;01;04;01.1.3.01.04;PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;3;02;00;01.1.3.02.00;CRUSTÁCEOS Y MOLUSCOS FRESCOS, REFRIGERADOS O CONGELADOS
01;1;3;02;01;01.1.3.02.01;ALMEJAS FRESCAS, REFRIGERADAS O CONGELADAS
01;1;3;02;02;01.1.3.02.02;CAMARONES FRESCOS, REFRIGERADOS O CONGELADOS
01;1;3;02;03;01.1.3.02.03;CHOLGAS FRESCAS O REFRIGERADAS EN SU CONCHA O CONGELADAS
01;1;3;02;04;01.1.3.02.04;CHORITOS FRESCOS O REFRIGERADOS EN SU CONCHA O CONGELADOS
01;1;3;02;05;01.1.3.02.05;MACHAS FRESCAS O REFRIGERADAS EN SU CONCHA O CONGELADAS
01;1;3;02;06;01.1.3.02.06;SURTIDO DE MARISCOS, CRUSTÁCEOS Y MOLUSCOS, U OTROS NO IDENTIFICADOS Y DE OTRO TIPO, FRESCOS, REFRIGERADOS O CONGELADOS N.C.P.
01;1;3;03;00;01.1.3.03.00;PESCADOS Y MARISCOS SECOS, AHUMADOS O SALADOS
01;1;3;03;01;01.1.3.03.01;PESCADOS, MOLUSCOS Y CRUSTÁCEOS, SECOS, AHUMADOS O SALADOS
01;1;3;04;00;01.1.3.04.00;PESCADOS Y MARISCOS EN CONSERVA
01;1;3;04;01;01.1.3.04.01;ATÚN EN CONSERVA
01;1;3;04;02;01.1.3.04.02;JUREL EN CONSERVA
01;1;3;04;03;01.1.3.04.03;PESCADOS EN CONSERVA NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;3;04;04;01.1.3.04.04;CRUSTÁCEOS Y MOLUSCOS EN CONSERVA
01;1;3;05;00;01.1.3.05.00;OTROS PROCESADOS O PREPARADOS DE PESCADOS, CRUSTÁCEOS Y MOLUSCOS
01;1;3;05;01;01.1.3.05.01;HAMBURGUESAS Y CROQUETAS DE PESCADO
01;1;4;00;00;01.1.4.00.00;PRODUCTOS LÁCTEOS, QUESO Y HUEVOS
01;1;4;01;00;01.1.4.01.00;LECHE LÍQUIDA CRUDA, PASTEURIZADA O ESTERILIZADA
01;1;4;01;01;01.1.4.01.01;LECHE LÍQUIDA
01;1;4;02;00;01.1.4.02.00;LECHE PROCESADA, CONSERVADA O EN POLVO
01;1;4;02;01;01.1.4.02.01;LECHE EN POLVO
01;1;4;02;02;01.1.4.02.02;LECHE CONSERVADA Y CREMA DE LECHE
01;1;4;03;00;01.1.4.03.00;YOGURT Y POSTRES LÁCTEOS
01;1;4;03;01;01.1.4.03.01;YOGURT
01;1;4;03;02;01.1.4.03.02;POSTRES LÁCTEOS
01;1;4;03;03;01.1.4.03.03;YOGURT, BEBIDAS Y POSTRES LÁCTEOS CON PRO-BIÓTICOS O LACTOBACILOS
01;1;4;04;00;01.1.4.04.00;QUESOS DE TODOS LOS TIPOS
01;1;4;04;01;01.1.4.04.01;QUESO GOUDA
01;1;4;04;02;01.1.4.04.02;QUESO CHANCO
01;1;4;04;03;01.1.4.04.03;QUESO MANTECOSO
01;1;4;04;04;01.1.4.04.04;QUESOS SÓLIDOS NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;4;04;05;01.1.4.04.05;QUESO RALLADO
01;1;4;04;06;01.1.4.04.06;QUESILLO
01;1;4;04;07;01.1.4.04.07;QUESOS FRESCOS
01;1;4;04;08;01.1.4.04.08;QUESO UNTABLE
01;1;4;04;09;01.1.4.04.09;QUESOS NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;4;05;00;01.1.4.05.00;MANJAR Y SUCEDÁNEOS DE CREMA
01;1;4;05;01;01.1.4.05.01;MANJAR (DULCE DE LECHE)
01;1;4;05;02;01.1.4.05.02;SUCEDÁNEOS DE CREMA Y SIMILARES
01;1;4;06;00;01.1.4.06.00;HUEVOS DE AVES
01;1;4;06;01;01.1.4.06.01;HUEVOS DE GALLINA
01;1;4;06;02;01.1.4.06.02;HUEVOS DE OTRAS AVES N.C.P.
01;1;4;07;00;01.1.4.07.00;SUCEDÁNEOS DE LECHE DE VERDURAS, FRUTOS SECOS Y SIMILARES
01;1;4;07;01;01.1.4.07.01;SUCEDÁNEOS DE LECHE DE VERDURAS, FRUTOS SECOS Y SIMILARES
01;1;5;00;00;01.1.5.00.00;ACEITES Y GRASAS
01;1;5;01;00;01.1.5.01.00;MANTEQUILLA Y MARGARINAS
01;1;5;01;01;01.1.5.01.01;MANTEQUILLA
01;1;5;01;02;01.1.5.01.02;MARGARINA
01;1;5;01;03;01.1.5.01.03;OTRAS GRASAS VEGETALES N.C.P.
01;1;5;02;00;01.1.5.02.00;ACEITES COMESTIBLES
01;1;5;02;01;01.1.5.02.01;ACEITE VEGETAL, DE FRUTA O SEMILLAS
01;1;5;02;02;01.1.5.02.02;ACEITE DE OLIVA
01;1;5;02;03;01.1.5.02.03;ACEITE ANIMAL
01;1;5;02;04;01.1.5.02.04;ACEITES COMESTIBLES NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;5;03;00;01.1.5.03.00;MANTECAS DE ORIGEN ANIMAL
01;1;5;03;01;01.1.5.03.01;MANTECAS
01;1;6;00;00;01.1.6.00.00;FRUTA
01;1;6;01;00;01.1.6.01.00;FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS
01;1;6;01;01;01.1.6.01.01;POMELO
01;1;6;01;02;01.1.6.01.02;NARANJA Y MANDARINA
01;1;6;01;03;01.1.6.01.03;PLÁTANO
01;1;6;01;04;01.1.6.01.04;MANZANA
01;1;6;01;05;01.1.6.01.05;PERA
01;1;6;01;06;01.1.6.01.06;DURAZNO
01;1;6;01;07;01.1.6.01.07;CIRUELA
01;1;6;01;08;01.1.6.01.08;DAMASCO
01;1;6;01;09;01.1.6.01.09;CEREZAS O GUINDAS
01;1;6;01;10;01.1.6.01.10;GRANADA
01;1;6;01;11;01.1.6.01.11;MANGO
01;1;6;01;12;01.1.6.01.12;UVA
01;1;6;01;13;01.1.6.01.13;FRUTILLA
01;1;6;01;14;01.1.6.01.14;MORA Y ZARZAMORA
01;1;6;01;15;01.1.6.01.15;FRAMBUESA
01;1;6;01;16;01.1.6.01.16;ARÁNDANO
01;1;6;01;17;01.1.6.01.17;PIÑA
01;1;6;01;18;01.1.6.01.18;KIWI
01;1;6;01;19;01.1.6.01.19;MELÓN
01;1;6;01;20;01.1.6.01.20;SANDÍA
01;1;6;01;21;01.1.6.01.21;MEMBRILLO
01;1;6;01;22;01.1.6.01.22;CHIRIMOYA
01;1;6;01;23;01.1.6.01.23;TUNA
01;1;6;01;24;01.1.6.01.24;PEPINO DULCE
01;1;6;01;25;01.1.6.01.25;HIGO Y BREVA
01;1;6;01;26;01.1.6.01.26;PAPAYA
01;1;6;01;27;01.1.6.01.27;FRUTAS CONGELADAS
01;1;6;01;28;01.1.6.01.28;OTRAS FRUTAS N.C.P.
01;1;6;01;29;01.1.6.01.29;OTRAS FRUTAS NO DESGLOSADAS
01;1;6;02;00;01.1.6.02.00;FRUTA SECA, DESHIDRATADA O PROCESADA DE OTRA MANERA
01;1;6;02;01;01.1.6.02.01;PIÑONES
01;1;6;02;02;01.1.6.02.02;FRUTOS SECOS
01;1;6;02;03;01.1.6.02.03;FRUTOS DESHIDRATADOS O TOSTADOS
01;1;6;02;04;01.1.6.02.04;MIX DE FRUTOS SECOS Y DESHIDRATADOS
01;1;6;02;05;01.1.6.02.05;OTRAS FRUTAS SECAS Y DESHIDRATADAS N.C.P.
01;1;6;03;00;01.1.6.03.00;FRUTA EN CONSERVA
01;1;6;03;01;01.1.6.03.01;FRUTA EN CONSERVA
01;1;7;00;00;01.1.7.00.00;LEGUMBRES-HORTALIZAS
01;1;7;01;00;01.1.7.01.00;LEGUMBRES SECAS, CONSERVADAS O PROCESADAS
01;1;7;01;01;01.1.7.01.01;POROTOS SECOS
01;1;7;01;02;01.1.7.01.02;LENTEJAS SECAS
01;1;7;01;03;01.1.7.01.03;GARBANZOS SECOS
01;1;7;01;04;01.1.7.01.04;LEGUMBRES EN CONSERVA Y PREPARADAS
01;1;7;01;05;01.1.7.01.05;LEGUMBRES PROCESADAS
01;1;7;01;06;01.1.7.01.06;PRODUCTOS DERIVADOS DE LA SOYA
01;1;7;02;00;01.1.7.02.00;HORTALIZAS DE HOJA O TALLO (FRESCAS O REFRIGERADAS)
01;1;7;02;01;01.1.7.02.01;LECHUGAS
01;1;7;02;02;01.1.7.02.02;APIO
01;1;7;02;03;01.1.7.02.03;ACELGAS
01;1;7;02;04;01.1.7.02.04;ESPINACAS
01;1;7;02;05;01.1.7.02.05;ALCACHOFAS
01;1;7;02;06;01.1.7.02.06;ESPÁRRAGOS
01;1;7;02;07;01.1.7.02.07;REPOLLO
01;1;7;02;08;01.1.7.02.08;COLIFLOR
01;1;7;02;09;01.1.7.02.09;BRÓCOLI
01;1;7;02;10;01.1.7.02.10;OTRAS HORTALIZAS DE HOJA O TALLO NO DESGLOSADAS Y N.C.P.
01;1;7;03;00;01.1.7.03.00;HORTALIZAS CULTIVADAS POR SU FRUTO (FRESCAS O REFRIGERADAS)
01;1;7;03;01;01.1.7.03.01;AJÍ
01;1;7;03;02;01.1.7.03.02;ZAPALLOS
01;1;7;03;03;01.1.7.03.03;CHOCLO
01;1;7;03;04;01.1.7.03.04;PEPINO
01;1;7;03;05;01.1.7.03.05;PIMENTÓN Y MORRÓN
01;1;7;03;06;01.1.7.03.06;BERENJENA
01;1;7;03;07;01.1.7.03.07;ARVEJAS
01;1;7;03;08;01.1.7.03.08;POROTOS VERDES
01;1;7;03;09;01.1.7.03.09;HABAS
01;1;7;03;10;01.1.7.03.10;LIMÓN
01;1;7;03;11;01.1.7.03.11;PALTA
01;1;7;03;12;01.1.7.03.12;ZAPALLO ITALIANO
01;1;7;03;13;01.1.7.03.13;TOMATE
01;1;7;03;14;01.1.7.03.14;OTRAS HORTALIZAS CULTIVADAS POR SU FRUTO FRESCAS O REFRIGERADAS N.C.P.
01;1;7;04;00;01.1.7.04.00;HORTALIZAS CULTIVADAS POR SU RAÍZ (FRESCAS O REFRIGERADAS)
01;1;7;04;01;01.1.7.04.01;BETARRAGA
01;1;7;04;02;01.1.7.04.02;AJO
01;1;7;04;03;01.1.7.04.03;ZANAHORIAS
01;1;7;04;04;01.1.7.04.04;RÁBANOS
01;1;7;04;05;01.1.7.04.05;NABO
01;1;7;04;06;01.1.7.04.06;CEBOLLAS
01;1;7;04;07;01.1.7.04.07;OTRAS HORTALIZAS CULTIVADAS POR SU RAÍZ FRESCAS O REFRIGERADAS N.C.P.
01;1;7;05;00;01.1.7.05.00;HORTALIZAS CONGELADAS Y ENSALADAS PREPARADAS REFRIGERADAS
01;1;7;05;01;01.1.7.05.01;CHOCLOS CONGELADOS
01;1;7;05;02;01.1.7.05.02;ARVEJAS CONGELADAS
01;1;7;05;03;01.1.7.05.03;MIX DE VERDURAS CONGELADAS
01;1;7;05;04;01.1.7.05.04;VERDURAS CONGELADAS NO IDENTIFICADAS Y DE OTRO TIPO N.C.P.
01;1;7;05;05;01.1.7.05.05;ENSALADAS PREPARADAS FRESCAS
01;1;7;06;00;01.1.7.06.00;HORTALIZAS EN CONSERVA
01;1;7;06;01;01.1.7.06.01;VERDURAS EN CONSERVA
01;1;7;07;00;01.1.7.07.00;OTRAS HORTALIZAS N.C.P.
01;1;7;07;01;01.1.7.07.01;CHAMPIÑONES FRESCOS
01;1;7;07;02;01.1.7.07.02;ALGAS MARINAS COMESTIBLES
01;1;7;07;03;01.1.7.07.03;VERDURAS ENCURTIDAS
01;1;7;07;04;01.1.7.07.04;VERDURAS SECAS O DESHIDRATADAS
01;1;7;07;05;01.1.7.07.05;OTRAS HORTALIZAS N.C.P.
01;1;7;08;00;01.1.7.08.00;PAPAS Y TUBÉRCULOS FRESCOS
01;1;7;08;01;01.1.7.08.01;PAPAS Y TUBÉRCULOS FRESCOS
01;1;7;09;00;01.1.7.09.00;PRODUCTOS DERIVADOS DE LA PAPA Y OTROS TUBÉRCULOS
01;1;7;09;01;01.1.7.09.01;PAPAS CONGELADAS
01;1;7;09;02;01.1.7.09.02;PAPAS FRITAS ENVASADAS
01;1;7;09;03;01.1.7.09.03;PURÉ DE PAPAS
01;1;7;09;04;01.1.7.09.04;OTROS PRODUCTOS DERIVADOS DE PAPA Y OTROS TUBÉRCULOS N.C.P.
01;1;8;00;00;01.1.8.00.00;AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR
01;1;8;01;00;01.1.8.01.00;AZÚCAR Y SUCEDÁNEOS
01;1;8;01;01;01.1.8.01.01;AZÚCAR
01;1;8;01;02;01.1.8.01.02;ENDULZANTES Y EDULCORANTES
01;1;8;02;00;01.1.8.02.00;MERMELADAS, MIEL Y DULCES DE AZÚCAR
01;1;8;02;01;01.1.8.02.01;MERMELADAS
01;1;8;02;02;01.1.8.02.02;DULCES DE FRUTAS
01;1;8;02;03;01.1.8.02.03;MIEL
01;1;8;02;04;01.1.8.02.04;POSTRES NO LÁCTEOS PREPARADOS
01;1;8;02;05;01.1.8.02.05;OTROS PRODUCTOS DULCES N.C.P.
01;1;8;03;00;01.1.8.03.00;CHOCOLATES, GOMAS DE MASCAR Y CARAMELOS
01;1;8;03;01;01.1.8.03.01;CHOCOLATES TODO TIPO
01;1;8;03;02;01.1.8.03.02;CARAMELOS Y CHICLES
01;1;8;03;03;01.1.8.03.03;OTROS PRODUCTOS DE CONFITERÍA N.C.P.
01;1;8;04;00;01.1.8.04.00;HELADOS Y HIELO COMESTIBLE
01;1;8;04;01;01.1.8.04.01;HELADO FAMILIAR CASSATA
01;1;8;04;02;01.1.8.04.02;HELADOS INDIVIDUALES
01;1;8;04;03;01.1.8.04.03;POSTRES DE HELADOS
01;1;8;04;04;01.1.8.04.04;HELADOS Y LÍQUIDOS COMESTIBLES NO IDENTIFICADOS Y DE OTRO TIPO N.C.P.
01;1;8;04;05;01.1.8.04.05;HIELO COMESTIBLE
01;1;9;00;00;01.1.9.00.00;PRODUCTOS ALIMENTICIOS N.C.P.
01;1;9;01;00;01.1.9.01.00;SAL, ESPECIAS, HIERBAS CULINARIAS Y CONDIMENTOS
01;1;9;01;01;01.1.9.01.01;SAL
01;1;9;01;02;01.1.9.01.02;PRODUCTOS PARA REPOSTERÍA
01;1;9;01;03;01.1.9.01.03;ESPECIAS Y CONDIMENTOS
01;1;9;01;04;01.1.9.01.04;HIERBAS FRESCAS Y SECAS
01;1;9;02;00;01.1.9.02.00;SALSAS Y ADEREZOS
01;1;9;02;01;01.1.9.02.01;SALSA DE TOMATE
01;1;9;02;02;01.1.9.02.02;MAYONESA
01;1;9;02;03;01.1.9.02.03;KÉTCHUP
01;1;9;02;04;01.1.9.02.04;MOSTAZA
01;1;9;02;05;01.1.9.02.05;AJÍ EN SALSA Y SIMILARES
01;1;9;02;06;01.1.9.02.06;VINAGRE
01;1;9;02;07;01.1.9.02.07;OTROS ADEREZOS N.C.P.
01;1;9;03;00;01.1.9.03.00;PREPARADOS DE POLVOS DE HORNEAR, SOPAS, CALDOS, POSTRES Y OTROS INGREDIENTES CULINARIOS
01;1;9;03;01;01.1.9.03.01;SOPAS Y CREMAS EN POLVO
01;1;9;03;02;01.1.9.03.02;CALDOS Y CONCENTRADOS
01;1;9;03;03;01.1.9.03.03;LEVADURA Y POLVO DE HORNEAR
01;1;9;03;04;01.1.9.03.04;POSTRES EN POLVO
01;1;9;04;00;01.1.9.04.00;ALIMENTOS PARA LACTANTES Y PREPARADOS PARA ADULTOS
01;1;9;04;01;01.1.9.04.01;ALIMENTO PARA LACTANTES
01;1;9;04;02;01.1.9.04.02;COLADOS Y PICADOS
01;1;9;04;03;01.1.9.04.03;ALIMENTOS ENVASADOS PRECOCINADOS
01;1;9;05;00;01.1.9.05.00;PRODUCTOS DIETÉTICOS Y SUPLEMENTOS ALIMENTICIOS
01;1;9;05;01;01.1.9.05.01;SUPLEMENTOS ALIMENTICIOS Y NUTRICIONALES
01;2;0;00;00;01.2.0.00.00;BEBIDAS NO ALCOHÓLICAS
01;2;1;00;00;01.2.1.00.00;CAFÉ, TÉ Y CACAO
01;2;1;01;00;01.2.1.01.00;CAFÉ DE TODO TIPO
01;2;1;01;01;01.2.1.01.01;CAFÉ
01;2;1;01;02;01.2.1.01.02;SUCEDÁNEOS DE CAFÉ
01;2;1;02;00;01.2.1.02.00;TÉ, MATE Y OTRAS INFUSIONES
01;2;1;02;01;01.2.1.02.01;TÉ
01;2;1;02;02;01.2.1.02.02;MATE
01;2;1;02;03;01.2.1.02.03;OTRAS INFUSIONES N.C.P.
01;2;1;03;00;01.2.1.03.00;SABORIZANTES PARA LA LECHE
01;2;1;03;01;01.2.1.03.01;FORTIFICANTES Y SABORIZANTES PARA LECHES
01;2;2;00;00;01.2.2.00.00;AGUAS MINERALES, BEBIDAS, JUGOS DE FRUTAS Y LEGUMBRES
01;2;2;01;00;01.2.2.01.00;AGUAS  MINERALES
01;2;2;01;01;01.2.2.01.01;AGUAS MINERAL EMBOTELLADA SIN SABOR
01;2;2;02;00;01.2.2.02.00;BEBIDAS CON O SIN GAS, SABORIZADAS, ENERGÉTICAS E ISOTÓNICAS
01;2;2;02;01;01.2.2.02.01;BEBIDAS GASEOSAS
01;2;2;02;02;01.2.2.02.02;BEBIDAS ENERGIZANTES
01;2;2;02;03;01.2.2.02.03;BEBIDAS ISOTÓNICAS
01;2;2;02;04;01.2.2.02.04;AGUAS SABORIZADAS
01;2;2;03;00;01.2.2.03.00;JUGOS EN BASE A FRUTAS O VEGETALES LÍQUIDO Y EN POLVO
01;2;2;03;01;01.2.2.03.01;JUGOS LÍQUIDOS
01;2;2;03;02;01.2.2.03.02;PULPAS, JARABES Y CONCENTRADOS DE FRUTA
01;2;2;03;03;01.2.2.03.03;JUGOS Y REFRESCOS EN POLVO
01;3;0;00;00;01.3.0.00.00;GASTOS NO DESGLOSADOS EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS
01;3;1;00;00;01.3.1.00.00;GASTOS NO DESGLOSADOS EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS
01;3;1;01;00;01.3.1.01.00;GASTOS NO DESGLOSADOS EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS
01;3;1;01;01;01.3.1.01.01;GASTOS NO DESGLOSADOS EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS
02;0;0;00;00;02.0.0.00.00;BEBIDAS ALCOHÓLICAS, TABACO Y ESTUPEFACIENTES
02;1;0;00;00;02.1.0.00.00;BEBIDAS ALCOHÓLICAS
02;1;1;00;00;02.1.1.00.00;BEBIDAS DESTILADAS
02;1;1;01;00;02.1.1.01.00;AGUARDIENTES, LICORES Y OTRAS BEBIDAS DESTILADAS
02;1;1;01;01;02.1.1.01.01;PISCO
02;1;1;01;02;02.1.1.01.02;RON
02;1;1;01;03;02.1.1.01.03;WHISKY
02;1;1;01;04;02.1.1.01.04;VODKA
02;1;1;01;05;02.1.1.01.05;CÓCTELES Y CREMAS DE LICOR
02;1;1;01;06;02.1.1.01.06;OTROS LICORES N.C.P.
02;1;2;00;00;02.1.2.00.00;VINOS
02;1;2;01;00;02.1.2.01.00;VINOS DE TODO TIPO
02;1;2;01;01;02.1.2.01.01;VINO
02;1;2;01;02;02.1.2.01.02;VINOS ESPUMOSOS
02;1;2;01;03;02.1.2.01.03;CHICHA, SIDRA Y OTROS VINOS N.C.P.
02;1;3;00;00;02.1.3.00.00;CERVEZA DE TODOS LOS TIPOS
